City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
275,Xining,CN,36.6167,101.7667,29.46,48,11,6.38,Clouds
276,Sobolevo,RU,54.4299,31.8996,30.52,98,100,7.52,Snow
277,Salalah,OM,17.0151,54.0924,77.09,33,0,9.22,Clear
278,Ambatondrazaka,MG,-17.8333,48.4167,67.06,68,2,1.97,Clear
279,Gyor,HU,47.6833,17.6351,39.31,93,100,8.05,Mist
280,Svetlaya,RU,46.5389,138.3297,27.77,46,94,1.95,Clouds
281,Star,US,43.6921,-116.4935,42.44,85,100,11.5,Mist
282,Rafaela,AR,-31.2503,-61.4867,78.98,42,0,1.99,Clear
283,Holland,US,42.7875,-86.1089,40.44,74,100,7.0,Clouds
284,Carman,CA,49.4992,-98.0016,27.9,85,100,14.45,Clouds
285,Honningsvag,NO,70.9821,25.9704,35.35,75,33,24.16,Clouds
286,Baisha,CN,26.5222,110.9311,78.53,75,73,5.7,Clouds
287,New Norfolk,AU,-42.7826,147.0587,60.3,57,100,10.0,Rain
288,Sitka,US,57.0531,-135.33,30.09,80,0,4.61,Clear
289,Ostrovnoy,RU,68.0531,39.5131,26.08,84,100,20.67,Clouds
290,Kholtoson,RU,50.2981,103.3097,-12.37,63,93,2.82,Clouds
291,Saint-Philippe,RE,-21.3585,55.7679,78.39,76,100,8.57,Clouds
292,Los Llanos De Aridane,ES,28.6585,-17.9182,65.95,73,40,10.36,Clouds
293,Suntar,RU,62.1444,117.6319,-13.14,88,83,8.01,Clouds
294,Kahului,US,20.8947,-156.47,75.85,82,20,6.91,Clouds
295,Sao Joao Da Barra,BR,-21.6403,-41.0511,72.75,93,99,14.12,Clouds
296,Itupiranga,BR,-5.1347,-49.3267,77.32,91,35,0.81,Clouds
297,Port Lincoln,AU,-34.7333,135.8667,63.3,59,65,15.37,Clouds
298,Umm Kaddadah,SD,13.6017,26.6876,65.71,37,80,10.16,Clouds
299,Soyo,AO,-6.1349,12.3689,76.33,84,100,2.15,Clouds
300,Susanville,US,40.4163,-120.653,39.04,60,20,10.36,Clouds
301,Acarau,BR,-2.8856,-40.12,77.74,80,95,10.16,Clouds
302,Comodoro Rivadavia,AR,-45.8667,-67.5,55.26,88,0,8.05,Clear
303,Quatre Cocos,MU,-20.2078,57.7625,79.09,69,61,7.85,Clouds
304,Mahenge,TZ,-8.6833,36.7167,64.51,88,95,2.64,Clouds
305,Bethel,US,41.3712,-73.414,58.51,81,0,8.05,Clear
306,Bubaque,GW,11.2833,-15.8333,81.59,58,96,8.39,Clouds
307,Kavieng,PG,-2.5744,150.7967,85.14,64,100,9.64,Clouds
308,Orchard Homes,US,46.8633,-114.0484,28.54,64,100,11.5,Clouds
309,Bonfim,BR,3.0833,-59.95,76.89,86,100,3.78,Clouds
310,Bosaso,SO,11.2842,49.1816,77.07,74,47,4.38,Clouds
311,Aksehir,TR,38.3575,31.4164,38.17,71,80,3.58,Clouds
312,Paragominas,BR,-2.9667,-47.4833,74.71,89,100,3.02,Clouds
313,Nemuro,JP,43.3236,145.575,43.66,55,91,11.81,Clouds
314,Juneau,US,58.3019,-134.4197,28.4,100,100,3.44,Clouds
315,Sur,OM,22.5667,59.5289,78.8,50,43,1.74,Clouds
316,Gobabis,NA,-22.45,18.9667,67.32,60,12,10.98,Clouds
317,Vestmanna,FO,62.1564,-7.1664,47.32,87,100,14.97,Clouds
318,Tiksi,RU,71.6872,128.8694,-29.51,99,59,6.98,Clouds
319,Dali,CN,25.7,100.1833,61.47,29,3,6.06,Clear
320,Shubarshi,KZ,48.5872,57.1869,22.86,36,100,15.41,Clouds
321,San Patricio,US,28.017,-97.5169,65.84,90,0,3.02,Clear
322,Mnogovershinnyy,RU,53.9353,139.9242,9.66,83,97,16.35,Clouds
323,Bay Roberts,CA,47.5999,-53.2648,42.51,97,97,4.0,Clouds
324,Ayna,PE,-12.65,-73.9167,60.49,94,99,1.07,Clouds
325,Broken Hill,AU,-31.95,141.4333,71.47,30,2,13.22,Clear
326,Marzuq,YE,14.4,46.4667,64.24,41,64,1.1,Clouds
327,Lichtenstein,DE,50.75,12.65,38.14,78,99,5.03,Snow
328,Sundargarh,IN,22.1167,84.0333,70.79,45,0,3.8,Clear
329,Hammerfest,NO,70.6634,23.6821,34.25,75,20,5.75,Clouds
330,Puerto Escondido,MX,15.85,-97.0667,79.63,65,0,5.75,Clear
331,Northam,GB,51.0333,-4.2167,47.39,83,36,13.09,Rain
332,Tabuk,PH,17.4189,121.4443,85.86,60,3,5.48,Clear
333,Banda Aceh,ID,5.5577,95.3222,84.47,67,84,2.15,Clouds
334,Reconquista,AR,-29.15,-59.65,79.97,50,0,12.26,Clear
335,Koulamoutou,GA,-1.1303,12.4736,69.17,99,99,1.1,Clouds
336,Selikhino,RU,50.3672,137.4996,16.03,83,100,12.3,Clouds
337,Vila Velha,BR,-20.3297,-40.2925,73.35,100,100,16.11,Mist
338,Avera,US,33.194,-82.5271,57.25,68,1,11.21,Clear
339,Abnub,EG,27.2696,31.1511,60.24,54,100,3.89,Clouds
340,Beni Mazar,EG,28.4962,30.8029,58.53,59,78,2.04,Clouds
